id	name	alt_accession	tax_id	pathways	aliases	topology
34470	Uniprot:Q4JHT5		taxid:9606			
34471	Uniprot:Q5XG91		taxid:9606			
34472	Uniprot:A0A024R3P9		taxid:9606			
34473	Uniprot:A0A024R5T5		taxid:9606			
34474	Uniprot:A0A024QZD5		taxid:9606			
34475	Uniprot:A0A024RBC0		taxid:9606			
34476	Uniprot:A0A024RD91		taxid:9606			
34477	Uniprot:A0A024QYX8		taxid:9606			
34478	Uniprot:Q658W2		taxid:9606			
34479	Uniprot:A0A024R2Z3		taxid:9606			
34480	Uniprot:Q6IAT1		taxid:9606			
34481	Uniprot:L7RSL3		taxid:9606			
34482	Uniprot:A0A087WUD8		taxid:9606			
34483	Uniprot:Q5TLG3		taxid:9606			
34484	Uniprot:A0A024R7M5		taxid:9606			
34485	Uniprot:Q53XR6		taxid:9606			
34486	Uniprot:A0A024R6P0		taxid:9606			
34487	Uniprot:A0A024R5H6		taxid:9606			
34488	Uniprot:P17538		taxid:9606			
34489	Uniprot:Q5U079		taxid:9606			
34490	Uniprot:Q9UNI1		taxid:9606			
34491	Uniprot:X5D963		taxid:9606			
34492	Uniprot:B8K2Q5		taxid:9606			
34493	Uniprot:X5D8Y5		taxid:9606			
34494	Uniprot:A0A024RDY6		taxid:9606			
34495	Uniprot:A0A024R4J4		taxid:9606			
34496	Uniprot:Q4G168		taxid:9606			
34497	Uniprot:Q6ZNZ0		taxid:9606			
34498	Uniprot:Q6IB24		taxid:9606			
34499	Uniprot:A0A024R374		taxid:9606			
34500	Uniprot:A0A024R276		taxid:9606			
34501	Uniprot:A0A024R7F8		taxid:9606			
34502	Uniprot:A0A024RDE2		taxid:9606			
34503	Uniprot:L7RXH0		taxid:9606			
34504	Uniprot:A0A024RD16		taxid:9606			
34505	Uniprot:A0A024RAV0		taxid:9606			
34506	Uniprot:A0A024RB29		taxid:9606			
34507	Uniprot:V9HVY3		taxid:9606			
34508	Uniprot:A0A0S2Z497		taxid:9606			
34509	Uniprot:F1D8Q5		taxid:9606			
34510	Uniprot:A0A024R9Q9		taxid:9606			
34511	Uniprot:G9I2H4		taxid:9606			
34512	Uniprot:A8K161		taxid:9606			
34513	Uniprot:A0A024R4A0		taxid:9606			
34514	Uniprot:Q86YV3		taxid:9606			
34515	Uniprot:A0A024R5K8		taxid:9606			
34516	Uniprot:X5DNL6		taxid:9606			
34517	Uniprot:A0A024R0Y5		taxid:9606			
34518	Uniprot:A0A024R713		taxid:9606			
34519	Uniprot:B4E273		taxid:9606			
34520	Uniprot:A4D0W0		taxid:9606			
34521	Uniprot:A0A158RFT9		taxid:9606			
34522	Uniprot:A0A024RA96		taxid:9606			
34523	Uniprot:A0A024RC70		taxid:9606			
34524	Uniprot:Q5JVE7		taxid:9606			
34525	Uniprot:G1UI20		taxid:9606			
34526	Uniprot:A8K881		taxid:9606			
34527	Uniprot:Q53YK7		taxid:9606			
34528	Uniprot:A0A024R2Q7		taxid:9606			
34529	Uniprot:D9ZGG2		taxid:9606			
34530	Uniprot:A8K3M3		taxid:9606			
34531	Uniprot:A0A024R711		taxid:9606			
34532	Uniprot:A0A024RBX6		taxid:9606			
34533	Uniprot:A0A024R6F4		taxid:9606			
34534	Uniprot:Q2TNI1		taxid:9606			
34535	Uniprot:M9QQA5		taxid:9606			
34536	Uniprot:Q8N436		taxid:9606			
34537	Uniprot:A4D1U3		taxid:9606			
34538	Uniprot:E5KNU5		taxid:9606			
34539	Uniprot:A0A024R0V4		taxid:9606			
34540	Uniprot:A0A024R104		taxid:9606			
34541	Uniprot:Q3SWU9		taxid:9606			
34542	Uniprot:V9HWP2		taxid:9606			
34543	Uniprot:Q6FI39		taxid:9606			
34544	Uniprot:E9KL23		taxid:9606			
34545	Uniprot:A0A090N8Y2		taxid:9606			
34546	Uniprot:A0A0S2Z4K3		taxid:9606			
34547	Uniprot:A0A024QZA8		taxid:9606			
34548	Uniprot:A0A140VJJ7		taxid:9606			
34549	Uniprot:Q14CA1		taxid:9606			
34550	Uniprot:A2IXV5		taxid:9606			
34551	Uniprot:Q8NHS7		taxid:9606			
34552	Uniprot:A0A024RAM2		taxid:9606			
34553	Uniprot:A0A024R230		taxid:9606			
34554	Uniprot:A0A024R9A7		taxid:9606			
34555	Uniprot:A0A024RBU5		taxid:9606			
34556	Uniprot:Q6PG46		taxid:9606			
34557	Uniprot:A0A024RAP7		taxid:9606			
34558	Uniprot:A0A024R0E5		taxid:9606			
34559	Uniprot:W0S0X4		taxid:9606			
34560	Uniprot:A0A024R1A7		taxid:9606			
34561	Uniprot:A0A024RAR2		taxid:9606			
34562	Uniprot:A0A024R0L4		taxid:9606			
34563	Uniprot:X5DR54		taxid:9606			
34564	Uniprot:A0A024R0M4		taxid:9606			
34565	Uniprot:A4D0V9		taxid:9606			
34566	Uniprot:Q4LE48		taxid:9606			
34567	Uniprot:Q5VU08		taxid:9606			
34568	Uniprot:A0A024RB85		taxid:9606			
34569	Uniprot:Q5M8T4		taxid:9606			
34570	Uniprot:Q6NVI1		taxid:9606			
34571	Uniprot:A0A024R3J1		taxid:9606			
34572	Uniprot:A0A024R9C0		taxid:9606			
34573	Uniprot:X5D7F5		taxid:9606			
34574	Uniprot:X5DRA0		taxid:9606			
34575	Uniprot:Q9ULZ9		taxid:9606			
34576	Uniprot:A0A024RDV4		taxid:9606			
34577	Uniprot:A0A024RCU3		taxid:9606			
34578	Uniprot:A0A024QZW3		taxid:9606			
34579	Uniprot:A0A024RBX9		taxid:9606			
34580	Uniprot:Q14C88		taxid:9606			
34581	Uniprot:Q6IB63		taxid:9606			
34582	Uniprot:A0A024R670		taxid:9606			
34583	Uniprot:B2RUU3		taxid:9606			
34584	Uniprot:A4D1X5		taxid:9606			
34585	Uniprot:A0A024R7V6		taxid:9606			
34586	Uniprot:A0A024R2H4		taxid:9606			
34587	Uniprot:A0A024R2K1		taxid:9606			
34588	Uniprot:Q6IPX1		taxid:9606			
34589	Uniprot:A0A0S2Z3X8		taxid:9606			
34590	Uniprot:A0A024R869		taxid:9606			
34591	Uniprot:Q96FU2		taxid:9606			
34592	Uniprot:A0A024RDB0		taxid:9606			
34593	Uniprot:Q7Z3E0		taxid:9606			
34594	Uniprot:A0A024RB09		taxid:9606			
34595	Uniprot:A8KAH9		taxid:9606			
34596	Uniprot:Q8IZJ4		taxid:9606			
34597	Uniprot:A0A024RCS9		taxid:9606			
34598	Uniprot:Q6P4R6		taxid:9606			
34599	Uniprot:A0A024R3C7		taxid:9606			
34600	Uniprot:A0A024R411		taxid:9606			
34601	Uniprot:A0A024R2U4		taxid:9606			
34602	Uniprot:A0A024R0N2		taxid:9606			
34603	Uniprot:A0A024RB18		taxid:9606			
34604	Uniprot:A8K3H3		taxid:9606			
34605	Uniprot:A0A384MDR3		taxid:9606			
34606	Uniprot:A0A024R688		taxid:9606			
34607	Uniprot:A0A024R990		taxid:9606			
34608	Uniprot:A0A0U5J7Q1		taxid:9606			
34609	Uniprot:A0A024R0X8		taxid:9606			
34610	Uniprot:A0A0S2Z3N3		taxid:9606			
34611	Uniprot:A0A024R3C6		taxid:9606			
34612	Uniprot:A0A158RUX1		taxid:9606			
34613	Uniprot:Q5STP9		taxid:9606			
34614	Uniprot:F1D8Q7		taxid:9606			
34615	Uniprot:Q05DN1		taxid:9606			
34616	Uniprot:A0A024R7G8		taxid:9606			
34617	Uniprot:Q9NSW9		taxid:9606			
34618	Uniprot:A0A024R1U0		taxid:9606			
34619	Uniprot:A0A1W2PQ51		taxid:9606			
34620	Uniprot:A0A494C0S9		taxid:9606			
34621	Uniprot:Q96IG8		taxid:9606			
34622	Uniprot:A0A024R2X7		taxid:9606			
34623	Uniprot:A0A024R2D8		taxid:9606			
34624	Uniprot:Q68EN4		taxid:9606			
34625	Uniprot:A0A0P1J1R0		taxid:9606			
34626	Uniprot:A0M8W9		taxid:9606			
34627	Uniprot:A0A0S2Z3W6		taxid:9606			
34628	Uniprot:B2ZZ89		taxid:9606			
34629	Uniprot:A2TDB8		taxid:9606			
34630	Uniprot:Q7RTQ2		taxid:9606			
34631	Uniprot:Q6FH20		taxid:9606			
34632	Uniprot:A0A024R8A5		taxid:9606			
34633	Uniprot:I6L9I5		taxid:9606			
34634	Uniprot:Q99935		taxid:9606			
34635	Uniprot:A0A090N7U0		taxid:9606			
34636	Uniprot:A0A0U3FYV6		taxid:9606			
34637	Uniprot:A3R0T8		taxid:9606			
34638	Uniprot:A0A024R8C5		taxid:9606			
34639	Uniprot:A0A024R2W4		taxid:9606			
34640	Uniprot:A4D0R1		taxid:9606			
34641	Uniprot:Q53ZZ1		taxid:9606			
34642	Uniprot:X5DNA9		taxid:9606			
34643	Uniprot:Q6FGG2		taxid:9606			
34644	Uniprot:A0A024R5Z8		taxid:9606			
34645	Uniprot:A0A024R7M7		taxid:9606			
34646	Uniprot:A0A024R2F2		taxid:9606			
34647	Uniprot:A0A024R8T0		taxid:9606			
34648	Uniprot:Q9P2E8		taxid:9606			
34649	Uniprot:A0A024QZC1		taxid:9606			
34650	Uniprot:A0A0S2Z5P3		taxid:9606			
34651	Uniprot:Q96BH3		taxid:9606			
34652	Uniprot:Q15730		taxid:9606			
34653	Uniprot:B2RNB2		taxid:9606			
34654	Uniprot:A5YM48		taxid:9606			
34655	Uniprot:A0A384NYH5		taxid:9606			
34656	Uniprot:A0A0S2Z4U5		taxid:9606			
34657	Uniprot:A0A024R9B4		taxid:9606			
34658	Uniprot:Q66X48		taxid:9606			
34659	Uniprot:A0A024RAL7		taxid:9606			
34660	Uniprot:A0A024R5Z5		taxid:9606			
34661	Uniprot:V9HW92		taxid:9606			
34662	Uniprot:Q15035		taxid:9606			
34663	Uniprot:A0A0S2Z3F9		taxid:9606			
34664	Uniprot:A1L4F9		taxid:9606			
34665	Uniprot:X5DRB1		taxid:9606			
34666	Uniprot:B2RTX2		taxid:9606			
34667	Uniprot:Q05CP0		taxid:9606			
34668	Uniprot:Q1ZYQ1		taxid:9606			
34669	Uniprot:Q9BUG9		taxid:9606			
34670	Uniprot:A0A024RAY5		taxid:9606			
34671	Uniprot:A0A024R2Q3		taxid:9606			
34672	Uniprot:Q546Y9		taxid:9606			
34673	Uniprot:A0A024R5S4		taxid:9606			
34674	Uniprot:I6L9C3		taxid:9606			
34675	Uniprot:A0A024R2D4		taxid:9606			
34676	Uniprot:B7ZKJ3		taxid:9606			
34677	Uniprot:A0A0B4J1T8		taxid:9606			
34678	Uniprot:A0A024R5N6		taxid:9606			
34679	Uniprot:A0A0S2Z4D1		taxid:9606			
34680	Uniprot:A0A024R5G1		taxid:9606			
34681	Uniprot:A0A024QZU0		taxid:9606			
34682	Uniprot:A0A024QZC2		taxid:9606			
34683	Uniprot:Q7Z780		taxid:9606			
34684	Uniprot:A0A090N8Z0		taxid:9606			
34685	Uniprot:V9HW74		taxid:9606			
34686	Uniprot:Q68DN3		taxid:9606			
34687	Uniprot:A4D2L1		taxid:9606			
34688	Uniprot:A0A384MDY0		taxid:9606			
34689	Uniprot:A0A024R0J1		taxid:9606			
34690	Uniprot:Q9NZG6		taxid:9606			
34691	Uniprot:A0A024R1T9		taxid:9606			
34692	Uniprot:Q53XM5		taxid:9606			
34693	Uniprot:A0A024R145		taxid:9606			
34694	Uniprot:O60507		taxid:9606			
34695	Uniprot:A0A024R791		taxid:9606			
34696	Uniprot:A4Z6T7		taxid:9606			
34697	Uniprot:A0A024R0K3		taxid:9606			
34698	Uniprot:A5JJ20		taxid:9606			
34699	Uniprot:Q9UKR3		taxid:9606			
34700	Uniprot:Q6P152		taxid:9606			
34701	Uniprot:A0A024R2B3		taxid:9606			
34702	Uniprot:Q7Z3V9		taxid:9606			
34703	Uniprot:A0A0S2Z3G4		taxid:9606			
34704	Uniprot:A0A024R420		taxid:9606			
34705	Uniprot:A0A024RBV5		taxid:9606			
34706	Uniprot:Q60I31		taxid:9606			
34707	Uniprot:Q5W9H1		taxid:9606			
34708	Uniprot:A0A024R9J2		taxid:9606			
34709	Uniprot:A0A024R6Q1		taxid:9606			
34710	Uniprot:A0A024QZ75		taxid:9606			
34711	Uniprot:A0A024RBV9		taxid:9606			
34712	Uniprot:V9HVY1		taxid:9606			
34713	Uniprot:Q6R739		taxid:9606			
34714	Uniprot:A0A024R8A0		taxid:9606			
34715	Uniprot:A0A024R9X4		taxid:9606			
34716	Uniprot:A0A024QYW7		taxid:9606			
34717	Uniprot:A0A0A0MTJ0		taxid:9606			
34718	Uniprot:Q8N2Y9		taxid:9606			
34719	Uniprot:Q96LD1		taxid:9606			
34720	Uniprot:A6H8W8		taxid:9606			
34721	Uniprot:A0A024R692		taxid:9606			
34722	Uniprot:E9PAJ1		taxid:9606			
34723	Uniprot:A0A0S2Z4V5		taxid:9606			
34724	Uniprot:Q9Y4T0		taxid:9606			
34725	Uniprot:P0DN78		taxid:9606			
34726	Uniprot:P17213		taxid:9606			
34727	Uniprot:A0A024QZ64		taxid:9606			
34728	Uniprot:A0A024R629		taxid:9606			
34729	Uniprot:A0A2K4ZA02		taxid:9606			
34730	Uniprot:A4D1H4		taxid:9606			
34731	Uniprot:A0A024R0H1		taxid:9606			
34732	Uniprot:A0A024R8U1		taxid:9606			
34733	Uniprot:H9NIM2		taxid:9606			
34734	Uniprot:A0A024R507		taxid:9606			
34735	Uniprot:A0A024QZ23		taxid:9606			
34736	Uniprot:A0A024RCY3		taxid:9606			
34737	Uniprot:O75628		taxid:9606			
34738	Uniprot:B7XCW9		taxid:9606			
34739	Uniprot:A0A024R4X6		taxid:9606			
34740	Uniprot:A0A0S2Z490		taxid:9606			
34741	Uniprot:A0A140VJU5		taxid:9606			
34742	Uniprot:Q8N6I2		taxid:9606			
34743	Uniprot:A0A024R1I7		taxid:9606			
34744	Uniprot:B1AH95		taxid:9606			
34745	Uniprot:A0A024R9B3		taxid:9606			
34746	Uniprot:V9HWA7		taxid:9606			
34747	Uniprot:Q6IB04		taxid:9606			
34748	Uniprot:Q6ICV4		taxid:9606			
34749	Uniprot:A0A024R427		taxid:9606			
34750	Uniprot:B0ZTD4		taxid:9606			
34751	Uniprot:A0A024R804		taxid:9606			
34752	Uniprot:B2RWN8		taxid:9606			
34753	Uniprot:A0A024R642		taxid:9606			
34754	Uniprot:A0N0Q0		taxid:9606			
34755	Uniprot:Q6IBD6		taxid:9606			
34756	Uniprot:Q53X90		taxid:9606			
34757	Uniprot:A0A024R9C2		taxid:9606			
34758	Uniprot:Q502V0		taxid:9606			
34759	Uniprot:Q6IQ50		taxid:9606			
34760	Uniprot:Q6FH25		taxid:9606			
34761	Uniprot:F1T0D1		taxid:9606			
34762	Uniprot:P19622		taxid:9606			
34763	Uniprot:A0A024R2W7		taxid:9606			
34764	Uniprot:Q8N433		taxid:9606			
34765	Uniprot:A0A024QZR5		taxid:9606			
34766	Uniprot:A0A0S2Z498		taxid:9606			
34767	Uniprot:Q53T66		taxid:9606			
34768	Uniprot:Q6FGN1		taxid:9606			
34769	Uniprot:E7DVW4		taxid:9606			
34770	Uniprot:Q6FGY1		taxid:9606			
34771	Uniprot:A0A024R179		taxid:9606			
34772	Uniprot:A8KAG8		taxid:9606			
34773	Uniprot:Q7RTS3		taxid:9606			
34774	Uniprot:A0A024RD68		taxid:9606			
34775	Uniprot:Q6DU14		taxid:9606			
34776	Uniprot:O14610		taxid:9606			
34777	Uniprot:Q5JZ48		taxid:9606			
34778	Uniprot:Q8NDV2		taxid:9606			
34779	Uniprot:A0A024QZ86		taxid:9606			
34780	Uniprot:Q0Z7S6		taxid:9606			
34781	Uniprot:Q2TB68		taxid:9606			
34782	Uniprot:Q6IBK0		taxid:9606			
34783	Uniprot:A0A024R5S5		taxid:9606			
34784	Uniprot:A2I2P1		taxid:9606			
34785	Uniprot:A0A024R7Z0		taxid:9606			
34786	Uniprot:Q8N4A0		taxid:9606			
34787	Uniprot:O95502		taxid:9606			
34788	Uniprot:Q9BZZ2		taxid:9606			
34789	Uniprot:Q8NG57		taxid:9606			
34790	Uniprot:Q53X91		taxid:9606			
34791	Uniprot:A0A024R794		taxid:9606			
34792	Uniprot:Q9P299		taxid:9606			
34793	Uniprot:A0A024R364		taxid:9606			
34794	Uniprot:F1D8P2		taxid:9606			
34795	Uniprot:P81277		taxid:9606			
34796	Uniprot:Q9UKP6		taxid:9606			
34797	Uniprot:Q6MZU1		taxid:9606			
34798	Uniprot:X5D7G1		taxid:9606			
34799	Uniprot:A0A024RAQ8		taxid:9606			
34800	Uniprot:A0A024R796		taxid:9606			
34801	Uniprot:B2ZZ86		taxid:9606			
34802	Uniprot:A0A024RAV7		taxid:9606			
34803	Uniprot:Q5VWW1		taxid:9606			
34804	Uniprot:P24387		taxid:9606			
34805	Uniprot:A0A024QZU6		taxid:9606			
34806	Uniprot:V9GXZ4		taxid:9606			
34807	Uniprot:A0A024R1Y8		taxid:9606			
34808	Uniprot:A0A024R7B2		taxid:9606			
34809	Uniprot:A0A0K0K1I9		taxid:9606			
34810	Uniprot:Q7Z4P5		taxid:9606			
34811	Uniprot:Q86SQ9		taxid:9606			
34812	Uniprot:Q9BVS9		taxid:9606			
34813	Uniprot:A0A0S2Z4Y4		taxid:9606			
34814	Uniprot:A0A2X0SFB3		taxid:9606			
34815	Uniprot:P35858		taxid:9606			
34816	Uniprot:A0A384MQX5		taxid:9606			
34817	Uniprot:A0A024RAY2		taxid:9606			
34818	Uniprot:A0A024RBB6		taxid:9606			
34819	Uniprot:A0A0S2Z4T1		taxid:9606			
34820	Uniprot:B0YJ93		taxid:9606			
34821	Uniprot:A0A024R1I5		taxid:9606			
34822	Uniprot:A0A024R2H1		taxid:9606			
34823	Uniprot:Q8N4E4		taxid:9606			
34824	Uniprot:J9JIF5		taxid:9606			
34825	Uniprot:A0A024R0E3		taxid:9606			
34826	Uniprot:A0A024R9F3		taxid:9606			
34827	Uniprot:A0A024R4F9		taxid:9606			
34828	Uniprot:A0N0N7		taxid:9606			
34829	Uniprot:A0A024R241		taxid:9606			
34830	Uniprot:A0A024RCY2		taxid:9606			
34831	Uniprot:Q99965		taxid:9606			
34832	Uniprot:V9HWI2		taxid:9606			
34833	Uniprot:Q8TCU5		taxid:9606			
34834	Uniprot:Q2YD84		taxid:9606			
34835	Uniprot:Q6FHY4		taxid:9606			
34836	Uniprot:A0A024R305		taxid:9606			
34837	Uniprot:B3KVQ9		taxid:9606			
34838	Uniprot:Q6AHX3		taxid:9606			
34839	Uniprot:H3BM14		taxid:9606			
34840	Uniprot:Q6AI28		taxid:9606			
34841	Uniprot:D3DPU2		taxid:9606			
34842	Uniprot:A0A024RAW0		taxid:9606			
34843	Uniprot:A0A024RBK3		taxid:9606			
34844	Uniprot:A0A140VKG5		taxid:9606			
34845	Uniprot:Q6W4X9		taxid:9606			
34846	Uniprot:Q6PKH2		taxid:9606			
34847	Uniprot:A0A024R919		taxid:9606			
34848	Uniprot:Q7Z2I8		taxid:9606			
34849	Uniprot:Q4G0F4		taxid:9606			
34850	Uniprot:A0A090N8Q1		taxid:9606			
34851	Uniprot:Q53S46		taxid:9606			
34852	Uniprot:A0A024R4E9		taxid:9606			
34853	Uniprot:A0A024QZT4		taxid:9606			
34854	Uniprot:A0A024R6H3		taxid:9606			
34855	Uniprot:Q9Y2V3		taxid:9606			
34856	Uniprot:P22676		taxid:9606			
34857	Uniprot:Q9ULK0		taxid:9606			
34858	Uniprot:Q96RP3		taxid:9606			
34859	Uniprot:Q969E3		taxid:9606			
34860	Uniprot:A0A024R821		taxid:9606			
34861	Uniprot:A0A024R1Q2		taxid:9606			
34862	Uniprot:Q6N083		taxid:9606			
34863	Uniprot:A2RRP8		taxid:9606			
34864	Uniprot:A0A0S2Z5M1		taxid:9606			
34865	Uniprot:A0A0S2Z547		taxid:9606			
34866	Uniprot:A0A024R5U5		taxid:9606			
34867	Uniprot:A0A024R2P7		taxid:9606			
34868	Uniprot:A2I2P0		taxid:9606			
34869	Uniprot:A0A024RDX3		taxid:9606			
34870	Uniprot:O43555		taxid:9606			
34871	Uniprot:Q6FHL3		taxid:9606			
34872	Uniprot:Q9BT76		taxid:9606			
34873	Uniprot:A0A384ME17		taxid:9606			
34874	Uniprot:Q9BZ76		taxid:9606			
34875	Uniprot:Q53XR2		taxid:9606			
34876	Uniprot:A0A024RBZ9		taxid:9606			
34877	Uniprot:Q8WVD2		taxid:9606			
34878	Uniprot:Q92187		taxid:9606			
34879	Uniprot:Q6IB83		taxid:9606			
34880	Uniprot:A0A023T787		taxid:9606			
34881	Uniprot:Q6IBA9		taxid:9606			
34882	Uniprot:Q05D48		taxid:9606			
34883	Uniprot:A0A024RCQ4		taxid:9606			
34884	Uniprot:Q58EY0		taxid:9606			
34885	Uniprot:A0A024R125		taxid:9606			
34886	Uniprot:A0A024RBN1		taxid:9606			
34887	Uniprot:A0A024R7R0		taxid:9606			
34888	Uniprot:V9HWA4		taxid:9606			
34889	Uniprot:Q53ZY6		taxid:9606			
34890	Uniprot:A0A024R260		taxid:9606			
34891	Uniprot:P55285		taxid:9606			
34892	Uniprot:Q5V9X9		taxid:9606			
34893	Uniprot:Q6NZY7		taxid:9606			
34894	Uniprot:Q6WBX8		taxid:9606			
34895	Uniprot:A0A024R9R3		taxid:9606			
34896	Uniprot:A0A024R0R2		taxid:9606			
34897	Uniprot:A0A024R9E9		taxid:9606			
34898	Uniprot:A0A024R248		taxid:9606			
34899	Uniprot:A0A024QYT6		taxid:9606			
34900	Uniprot:Q549M9		taxid:9606			
34901	Uniprot:P56696		taxid:9606			
34902	Uniprot:A0A024R6G3		taxid:9606			
34903	Uniprot:Q9UP65		taxid:9606			
34904	Uniprot:A0A024R4M0		taxid:9606			
34905	Uniprot:Q547S7		taxid:9606			
34906	Uniprot:Q9Y3Y1		taxid:9606			
34907	Uniprot:G4XXL9		taxid:9606			
34908	Uniprot:P23280		taxid:9606			
34909	Uniprot:Q5H8V1		taxid:9606			
34910	Uniprot:A4D2D6		taxid:9606			
34911	Uniprot:O15303		taxid:9606			
34912	Uniprot:P43631		taxid:9606			
34913	Uniprot:Q9NY25		taxid:9606			
34914	Uniprot:A0A024QZ87		taxid:9606			
34915	Uniprot:A0A024R210		taxid:9606			
34916	Uniprot:Q6FG82		taxid:9606			
34917	Uniprot:A0A024RCX5		taxid:9606			
34918	Uniprot:Q53QE7		taxid:9606			
34919	Uniprot:A0A384MTR2		taxid:9606			
34920	Uniprot:Q4ZG40		taxid:9606			
34921	Uniprot:Q5STK2		taxid:9606			
34922	Uniprot:A0A024RBD8		taxid:9606			
34923	Uniprot:Q546S1		taxid:9606			
34924	Uniprot:A0A024R4A4		taxid:9606			
34925	Uniprot:Q86VN6		taxid:9606			
34926	Uniprot:B7ZVY9		taxid:9606			
34927	Uniprot:Q9UKI3		taxid:9606			
34928	Uniprot:A0A024R8B7		taxid:9606			
34929	Uniprot:A0A024R945		taxid:9606			
34930	Uniprot:Q9H2A7		taxid:9606			
34931	Uniprot:A0A0S2Z4W1		taxid:9606			
34932	Uniprot:A0A024R0N7		taxid:9606			
34933	Uniprot:Q9NRE1		taxid:9606			
34934	Uniprot:Q9NZH7		taxid:9606			
34935	Uniprot:O95969		taxid:9606			
34936	Uniprot:Q53RG0		taxid:9606			
34937	Uniprot:A0A024R6H1		taxid:9606			
34938	Uniprot:A0A024R9E0		taxid:9606			
34939	Uniprot:A0A024R603		taxid:9606			
34940	Uniprot:A0A024RBS5		taxid:9606			
34941	Uniprot:A0A024R964		taxid:9606			
34942	Uniprot:Q6AI14		taxid:9606			
34943	Uniprot:A0A024R2Q2		taxid:9606			
34944	Uniprot:A0A024R6D4		taxid:9606			
34945	Uniprot:A0A024R9S4		taxid:9606			
34946	Uniprot:A0A024R5U8		taxid:9606			
34947	Uniprot:Q9UKY4		taxid:9606			
34948	Uniprot:Q54A15		taxid:9606			
34949	Uniprot:A0A024R158		taxid:9606			
34950	Uniprot:Q96S95		taxid:9606			
34951	Uniprot:Q8NBV8		taxid:9606			
34952	Uniprot:Q1W6H1		taxid:9606			
34953	Uniprot:Q3LID8		taxid:9606			
34954	Uniprot:Q9BY79		taxid:9606			
34955	Uniprot:B9A6J5		taxid:9606			
34956	Uniprot:Q9C030		taxid:9606			
34957	Uniprot:Q4W5J1		taxid:9606			
34958	Uniprot:A0A024R8S1		taxid:9606			
34959	Uniprot:A0A0S2Z652		taxid:9606			
34960	Uniprot:Q32MC3		taxid:9606			
34961	Uniprot:A0A024R6I1		taxid:9606			
34962	Uniprot:B2RD01		taxid:9606			
34963	Uniprot:O76068		taxid:9606			
34964	Uniprot:B2RTU8		taxid:9606			
34965	Uniprot:Q9UJ96		taxid:9606			
34966	Uniprot:P56373		taxid:9606			
34967	Uniprot:Q9GZV3		taxid:9606			
34968	Uniprot:A0A024R7H3		taxid:9606			
34969	Uniprot:A0A024R371		taxid:9606			
34970	Uniprot:Q9HA31		taxid:9606			
34971	Uniprot:A2BEK1		taxid:9606			
34972	Uniprot:A0A024RDI7		taxid:9606			
34973	Uniprot:Q9NR90		taxid:9606			
34974	Uniprot:A0A024R3R1		taxid:9606			
34975	Uniprot:B2RUT8		taxid:9606			
34976	Uniprot:Q5JPJ8		taxid:9606			
34977	Uniprot:Q96KN2		taxid:9606			
34978	Uniprot:Q8IUQ5		taxid:9606			
34979	Uniprot:A2VEC9		taxid:9606			
34980	Uniprot:A0A024R4N9		taxid:9606			
34981	Uniprot:Q8NFY4		taxid:9606			
34982	Uniprot:B9A6J2		taxid:9606			
34983	Uniprot:Q658J6		taxid:9606			
34984	Uniprot:A0A024R8K8		taxid:9606			
34985	Uniprot:P55286		taxid:9606			
34986	Uniprot:B2RBR3		taxid:9606			
34987	Uniprot:Q86WK7		taxid:9606			
34988	Uniprot:Q96GG5		taxid:9606			
34989	Uniprot:Q8NGB9		taxid:9606			
34990	Uniprot:Q8NB59		taxid:9606			
34991	Uniprot:A8K141		taxid:9606			
34992	Uniprot:Q7Z656		taxid:9606			
34993	Uniprot:A0A090N7X6		taxid:9606			
34994	Uniprot:Q8NAU1		taxid:9606			
34995	Uniprot:P55073		taxid:9606			
34996	Uniprot:A0A140VKF6		taxid:9606			
34997	Uniprot:Q9BR09		taxid:9606			
34998	Uniprot:Q9NPB1		taxid:9606			
34999	Uniprot:A0A0C4DFX9		taxid:9606			
35000	Uniprot:A0A0A0MQY7		taxid:9606			
35001	Uniprot:H6SG14		taxid:9606			
35002	Uniprot:A0A024R3G7		taxid:9606			
35003	Uniprot:Q9UGB7		taxid:9606			
35004	Uniprot:Q8N1S5		taxid:9606			
35005	Uniprot:A0A024R8U8		taxid:9606			
35006	Uniprot:A0A024R0C0		taxid:9606			
35007	Uniprot:Q6XYB5		taxid:9606			
35008	Uniprot:A0A024R1P3		taxid:9606			
35009	Uniprot:Q9UI40		taxid:9606			
35010	Uniprot:Q9BSP0		taxid:9606			
35011	Uniprot:A0A024R6I9		taxid:9606			
35012	Uniprot:B2RZG9		taxid:9606			
35013	Uniprot:Q9H3C7		taxid:9606			
35014	Uniprot:Q7Z5J1		taxid:9606			
35015	Uniprot:Q8IWY4		taxid:9606			
35016	Uniprot:Q9NQ36		taxid:9606			
35017	Uniprot:A0A024R2S4		taxid:9606			
35018	Uniprot:B2R9U8		taxid:9606			
35019	Uniprot:O43173		taxid:9606			
35020	Uniprot:A0A2P9DTZ8		taxid:9606			
35021	Uniprot:A0A024R3X4		taxid:9606			
35022	Uniprot:A0A191URI1		taxid:9606			
35023	Uniprot:Q53XI4		taxid:9606			
35024	Uniprot:B0ZBE2		taxid:9606			
35025	Uniprot:Q5SQQ7		taxid:9606			
35026	Uniprot:Q8WY21		taxid:9606			
35027	Uniprot:Q53R19		taxid:9606			
35028	Uniprot:A0A024R6C9		taxid:9606			
35029	Uniprot:A0A0S2Z4I5		taxid:9606			
